year,month,day,hour,ausleihen,subrate,holidays,weekday,workday
2019,8,23,0,1,1.0,0,4,1
2019,8,23,4,1,1.0,0,4,1
2019,8,23,6,1,1.0,0,4,1
2019,8,23,7,12,0.9166666666666666,0,4,1
2019,8,23,8,5,1.0,0,4,1
2019,8,23,9,4,1.0,0,4,1
2019,8,23,10,3,1.0,0,4,1
2019,8,23,11,8,1.0,0,4,1
2019,8,23,12,18,0.8888888888888888,0,4,1
2019,8,23,13,21,0.7142857142857143,0,4,1
2019,8,23,14,18,0.8888888888888888,0,4,1
2019,8,23,15,39,0.6666666666666666,0,4,1
2019,8,23,16,51,0.7254901960784313,0,4,1
2019,8,23,17,39,0.6923076923076923,0,4,1
2019,8,23,18,40,0.75,0,4,1
2019,8,23,19,36,0.7222222222222222,0,4,1
2019,8,23,20,23,0.6086956521739131,0,4,1
2019,8,23,21,7,1.0,0,4,1
2019,8,23,22,6,0.8333333333333334,0,4,1
2019,8,23,23,8,0.75,0,4,1
2019,8,24,0,5,0.8,0,5,0
2019,8,24,1,1,1.0,0,5,0
2019,8,24,6,3,1.0,0,5,0
2019,8,24,7,4,0.75,0,5,0
2019,8,24,8,7,1.0,0,5,0
2019,8,24,9,20,0.8,0,5,0
2019,8,24,10,26,0.6923076923076923,0,5,0
2019,8,24,11,35,0.5714285714285714,0,5,0
2019,8,24,12,44,0.5227272727272727,0,5,0
2019,8,24,13,47,0.4042553191489361,0,5,0
2019,8,24,14,34,0.3235294117647059,0,5,0
2019,8,24,15,45,0.5555555555555556,0,5,0
2019,8,24,16,51,0.4313725490196078,0,5,0
2019,8,24,17,42,0.4047619047619047,0,5,0
2019,8,24,18,45,0.4222222222222222,0,5,0
2019,8,24,19,45,0.3555555555555555,0,5,0
2019,8,24,20,44,0.4545454545454545,0,5,0
2019,8,24,21,20,0.35,0,5,0
2019,8,24,22,11,0.3636363636363636,0,5,0
2019,8,24,23,1,0.0,0,5,0
2019,8,25,0,1,1.0,0,6,0
2019,8,25,1,1,1.0,0,6,0
2019,8,25,3,1,0.0,0,6,0
2019,8,25,7,4,1.0,0,6,0
2019,8,25,8,10,0.9,0,6,0
2019,8,25,9,18,0.7777777777777778,0,6,0
2019,8,25,10,15,0.5333333333333333,0,6,0
2019,8,25,11,19,0.6842105263157895,0,6,0
2019,8,25,12,40,0.6,0,6,0
2019,8,25,13,37,0.4864864864864865,0,6,0
2019,8,25,14,49,0.5714285714285714,0,6,0
2019,8,25,15,58,0.6206896551724138,0,6,0
2019,8,25,16,63,0.492063492063492,0,6,0
2019,8,25,17,44,0.5,0,6,0
2019,8,25,18,49,0.5510204081632653,0,6,0
2019,8,25,19,54,0.5925925925925926,0,6,0
2019,8,25,20,17,0.5882352941176471,0,6,0
2019,8,25,21,13,0.9230769230769232,0,6,0
2019,8,25,22,4,0.75,0,6,0
2019,8,25,23,4,1.0,0,6,0
2019,8,26,0,2,1.0,0,0,1
2019,8,26,1,5,0.0,0,0,1
2019,8,26,3,1,1.0,0,0,1
2019,8,26,5,1,1.0,0,0,1
2019,8,26,6,7,1.0,0,0,1
2019,8,26,7,10,0.9,0,0,1
2019,8,26,8,19,1.0,0,0,1
2019,8,26,9,24,0.8333333333333334,0,0,1
2019,8,26,10,13,0.7692307692307693,0,0,1
2019,8,26,11,13,0.5384615384615384,0,0,1
2019,8,26,12,7,0.8571428571428571,0,0,1
2019,8,26,13,17,0.5882352941176471,0,0,1
2019,8,26,14,17,0.3529411764705882,0,0,1
2019,8,26,15,19,0.7894736842105263,0,0,1
2019,8,26,16,38,0.7368421052631579,0,0,1
2019,8,26,17,73,0.9452054794520548,0,0,1
2019,8,26,18,96,0.8854166666666666,0,0,1
2019,8,26,19,62,0.8709677419354839,0,0,1
2019,8,26,20,33,0.6060606060606061,0,0,1
2019,8,26,21,9,0.6666666666666666,0,0,1
2019,8,26,22,9,1.0,0,0,1
2019,8,26,23,2,1.0,0,0,1
2019,8,27,4,2,1.0,0,1,1
2019,8,27,5,1,1.0,0,1,1
2019,8,27,6,10,1.0,0,1,1
2019,8,27,7,22,0.8181818181818182,0,1,1
2019,8,27,8,38,0.8947368421052632,0,1,1
2019,8,27,9,19,0.8947368421052632,0,1,1
2019,8,27,10,17,0.5882352941176471,0,1,1
2019,8,27,11,11,0.7272727272727273,0,1,1
2019,8,27,12,17,0.4705882352941176,0,1,1
2019,8,27,13,9,0.4444444444444444,0,1,1
2019,8,27,14,13,0.8461538461538461,0,1,1
2019,8,27,15,22,0.5454545454545454,0,1,1
2019,8,27,16,20,0.7,0,1,1
2019,8,27,17,83,0.7710843373493976,0,1,1
2019,8,27,18,107,0.8785046728971962,0,1,1
2019,8,27,19,73,0.821917808219178,0,1,1
2019,8,27,20,22,0.9545454545454546,0,1,1
2019,8,27,21,11,0.9090909090909092,0,1,1
2019,8,27,22,7,1.0,0,1,1
2019,8,27,23,3,1.0,0,1,1
2019,8,28,0,2,1.0,0,2,1
2019,8,28,1,1,1.0,0,2,1
2019,8,28,4,1,1.0,0,2,1
2019,8,28,5,1,1.0,0,2,1
2019,8,28,6,5,0.6,0,2,1
2019,8,28,7,26,0.8076923076923077,0,2,1
2019,8,28,8,32,0.9375,0,2,1
2019,8,28,9,22,0.8636363636363636,0,2,1
2019,8,28,10,12,1.0,0,2,1
2019,8,28,11,5,0.8,0,2,1
2019,8,28,12,14,0.9285714285714286,0,2,1
2019,8,28,13,5,1.0,0,2,1
2019,8,28,14,8,0.875,0,2,1
2019,8,28,15,11,1.0,0,2,1
2019,8,28,16,19,0.9473684210526316,0,2,1
2019,8,28,17,45,0.9555555555555556,0,2,1
2019,8,28,18,41,0.7804878048780488,0,2,1
2019,8,28,19,24,0.75,0,2,1
2019,8,28,20,9,1.0,0,2,1
2019,8,28,21,4,1.0,0,2,1
2019,8,28,22,3,1.0,0,2,1
2019,8,28,23,5,1.0,0,2,1
2019,8,29,0,3,0.3333333333333333,0,3,1
2019,8,29,3,1,1.0,0,3,1
2019,8,29,4,1,1.0,0,3,1
2019,8,29,5,1,1.0,0,3,1
2019,8,29,6,7,1.0,0,3,1
2019,8,29,7,15,0.9333333333333332,0,3,1
2019,8,29,8,20,0.9,0,3,1
2019,8,29,9,24,1.0,0,3,1
2019,8,29,10,12,0.8333333333333334,0,3,1
2019,8,29,11,9,0.8888888888888888,0,3,1
2019,8,29,12,19,0.8421052631578947,0,3,1
2019,8,29,13,21,0.6666666666666666,0,3,1
2019,8,29,14,18,0.5555555555555556,0,3,1
2019,8,29,15,28,0.5714285714285714,0,3,1
2019,8,29,16,41,0.7560975609756098,0,3,1
2019,8,29,17,57,0.8070175438596491,0,3,1
2019,8,29,18,92,0.7608695652173914,0,3,1
2019,8,29,19,62,0.8225806451612904,0,3,1
2019,8,29,20,43,0.6976744186046512,0,3,1
2019,8,29,21,8,1.0,0,3,1
2019,8,29,22,7,0.7142857142857143,0,3,1
2019,8,29,23,4,0.75,0,3,1
2019,8,30,0,1,1.0,0,4,1
2019,8,30,1,1,1.0,0,4,1
2019,8,30,5,1,1.0,0,4,1
2019,8,30,6,4,0.75,0,4,1
2019,8,30,7,17,0.8823529411764706,0,4,1
2019,8,30,8,27,0.8888888888888888,0,4,1
2019,8,30,9,23,0.8260869565217391,0,4,1
2019,8,30,10,19,0.5789473684210527,0,4,1
2019,8,30,11,13,0.5384615384615384,0,4,1
2019,8,30,12,15,0.6666666666666666,0,4,1
2019,8,30,13,24,0.625,0,4,1
2019,8,30,14,30,0.6333333333333333,0,4,1
2019,8,30,15,43,0.6976744186046512,0,4,1
2019,8,30,16,51,0.6862745098039216,0,4,1
2019,8,30,17,51,0.7843137254901961,0,4,1
2019,8,30,18,40,0.625,0,4,1
2019,8,30,19,25,0.88,0,4,1
2019,8,30,20,15,0.8666666666666667,0,4,1
2019,8,30,21,13,0.8461538461538461,0,4,1
2019,8,30,22,11,0.4545454545454545,0,4,1
2019,8,30,23,7,0.8571428571428571,0,4,1
2019,8,31,0,10,0.3,0,5,0
2019,8,31,1,6,0.3333333333333333,0,5,0
2019,8,31,3,1,1.0,0,5,0
2019,8,31,5,1,1.0,0,5,0
2019,8,31,6,1,1.0,0,5,0
2019,8,31,7,6,0.6666666666666666,0,5,0
2019,8,31,8,10,0.8,0,5,0
2019,8,31,9,8,0.75,0,5,0
2019,8,31,10,19,0.5789473684210527,0,5,0
2019,8,31,11,19,0.4210526315789473,0,5,0
2019,8,31,12,36,0.5555555555555556,0,5,0
2019,8,31,13,59,0.288135593220339,0,5,0
2019,8,31,14,23,0.391304347826087,0,5,0
2019,8,31,15,28,0.4642857142857143,0,5,0
2019,8,31,16,44,0.4545454545454545,0,5,0
2019,8,31,17,37,0.5945945945945946,0,5,0
2019,8,31,18,41,0.3414634146341463,0,5,0
2019,8,31,19,26,0.5384615384615384,0,5,0
2019,8,31,20,23,0.4782608695652174,0,5,0
2019,8,31,21,12,0.5833333333333334,0,5,0
2019,8,31,22,8,0.375,0,5,0
2019,8,31,23,8,0.75,0,5,0
2019,9,1,0,2,0.0,0,6,0
2019,9,1,2,4,0.25,0,6,0
2019,9,1,5,1,1.0,0,6,0
2019,9,1,6,1,1.0,0,6,0
2019,9,1,7,1,1.0,0,6,0
2019,9,1,8,7,0.7142857142857143,0,6,0
2019,9,1,9,16,0.625,0,6,0
2019,9,1,10,17,0.6470588235294118,0,6,0
2019,9,1,11,22,0.5,0,6,0
2019,9,1,12,32,0.6875,0,6,0
2019,9,1,13,13,0.3846153846153846,0,6,0
2019,9,1,14,32,0.375,0,6,0
2019,9,1,15,28,0.5357142857142857,0,6,0
2019,9,1,16,28,0.25,0,6,0
2019,9,1,17,56,0.4821428571428571,0,6,0
2019,9,1,18,39,0.5384615384615384,0,6,0
2019,9,1,19,36,0.3888888888888889,0,6,0
2019,9,1,20,10,0.5,0,6,0
2019,9,1,21,16,0.5625,0,6,0
2019,9,1,22,7,0.5714285714285714,0,6,0
2019,9,1,23,8,0.125,0,6,0
2019,9,2,0,1,1.0,0,0,1
2019,9,2,1,1,0.0,0,0,1
2019,9,2,2,2,1.0,0,0,1
2019,9,2,6,1,1.0,0,0,1
2019,9,2,7,5,0.8,0,0,1
2019,9,2,8,5,0.8,0,0,1
2019,9,2,9,12,0.1666666666666666,0,0,1
2019,9,2,10,20,0.55,0,0,1
2019,9,2,11,2,0.5,0,0,1
2019,9,2,12,2,1.0,0,0,1
2019,9,2,13,10,0.6,0,0,1
2019,9,2,14,12,0.5833333333333334,0,0,1
2019,9,2,15,5,0.8,0,0,1
2019,9,2,16,9,0.5555555555555556,0,0,1
2019,9,2,17,9,0.3333333333333333,0,0,1
2019,9,2,18,21,0.6666666666666666,0,0,1
2019,9,2,19,21,0.8095238095238095,0,0,1
2019,9,2,20,17,0.4705882352941176,0,0,1
2019,9,2,21,12,0.6666666666666666,0,0,1
2019,9,2,22,8,0.5,0,0,1
2019,9,2,23,1,1.0,0,0,1
2019,9,3,1,1,1.0,0,1,1
2019,9,3,4,1,1.0,0,1,1
2019,9,3,5,3,1.0,0,1,1
2019,9,3,6,8,0.875,0,1,1
2019,9,3,7,22,0.9090909090909092,0,1,1
2019,9,3,8,28,0.8214285714285714,0,1,1
2019,9,3,9,20,1.0,0,1,1
2019,9,3,10,11,0.8181818181818182,0,1,1
2019,9,3,11,10,0.6,0,1,1
2019,9,3,12,13,0.5384615384615384,0,1,1
2019,9,3,13,6,1.0,0,1,1
2019,9,3,14,10,0.4,0,1,1
2019,9,3,15,12,0.8333333333333334,0,1,1
2019,9,3,16,30,0.6333333333333333,0,1,1
2019,9,3,17,90,0.8444444444444444,0,1,1
2019,9,3,18,119,0.9243697478991596,0,1,1
2019,9,3,19,65,0.9076923076923076,0,1,1
2019,9,3,20,45,0.8222222222222222,0,1,1
2019,9,3,21,21,0.9047619047619048,0,1,1
2019,9,3,22,10,0.8,0,1,1
2019,9,3,23,2,1.0,0,1,1
2019,9,4,0,2,1.0,0,2,1
2019,9,4,1,1,1.0,0,2,1
2019,9,4,4,1,1.0,0,2,1
2019,9,4,5,1,1.0,0,2,1
2019,9,4,6,3,1.0,0,2,1
2019,9,4,7,27,0.925925925925926,0,2,1
2019,9,4,8,31,0.935483870967742,0,2,1
2019,9,4,9,22,0.9090909090909092,0,2,1
2019,9,4,10,12,0.9166666666666666,0,2,1
2019,9,4,11,11,0.8181818181818182,0,2,1
2019,9,4,12,11,0.5454545454545454,0,2,1
2019,9,4,13,16,0.5625,0,2,1
2019,9,4,14,12,0.5833333333333334,0,2,1
2019,9,4,15,17,0.7647058823529411,0,2,1
2019,9,4,16,20,0.85,0,2,1
2019,9,4,17,52,0.8461538461538461,0,2,1
2019,9,4,18,86,0.9069767441860463,0,2,1
2019,9,4,19,38,0.8421052631578947,0,2,1
2019,9,4,20,36,0.8055555555555556,0,2,1
2019,9,4,21,12,0.8333333333333334,0,2,1
2019,9,4,22,10,1.0,0,2,1
2019,9,4,23,2,1.0,0,2,1
2019,9,5,0,1,1.0,0,3,1
2019,9,5,1,1,1.0,0,3,1
2019,9,5,3,1,1.0,0,3,1
2019,9,5,4,3,1.0,0,3,1
2019,9,5,5,1,1.0,0,3,1
2019,9,5,6,5,0.8,0,3,1
2019,9,5,7,22,0.9545454545454546,0,3,1
2019,9,5,8,37,0.918918918918919,0,3,1
2019,9,5,9,18,1.0,0,3,1
2019,9,5,10,21,0.8095238095238095,0,3,1
2019,9,5,11,21,0.7619047619047619,0,3,1
2019,9,5,12,20,0.8,0,3,1
2019,9,5,13,12,0.5833333333333334,0,3,1
2019,9,5,14,33,0.7575757575757576,0,3,1
2019,9,5,15,29,0.6896551724137931,0,3,1
2019,9,5,16,22,0.6818181818181818,0,3,1
2019,9,5,17,91,0.8791208791208791,0,3,1
2019,9,5,18,106,0.8584905660377359,0,3,1
2019,9,5,19,69,0.8695652173913043,0,3,1
2019,9,5,20,20,0.9,0,3,1
2019,9,5,21,19,0.8947368421052632,0,3,1
2019,9,5,22,1,1.0,0,3,1
2019,9,5,23,2,1.0,0,3,1
2019,9,6,0,1,1.0,0,4,1
2019,9,6,5,1,1.0,0,4,1
2019,9,6,6,9,1.0,0,4,1
2019,9,6,7,17,0.9411764705882352,0,4,1
2019,9,6,8,23,0.9565217391304348,0,4,1
2019,9,6,9,19,0.7894736842105263,0,4,1
2019,9,6,10,20,0.75,0,4,1
2019,9,6,11,11,0.7272727272727273,0,4,1
2019,9,6,12,11,0.7272727272727273,0,4,1
2019,9,6,13,6,0.8333333333333334,0,4,1
2019,9,6,14,9,0.7777777777777778,0,4,1
2019,9,6,15,7,0.4285714285714285,0,4,1
2019,9,6,16,1,1.0,0,4,1
2019,9,6,17,13,0.8461538461538461,0,4,1
2019,9,6,18,19,1.0,0,4,1
2019,9,6,19,11,0.9090909090909092,0,4,1
2019,9,6,20,5,1.0,0,4,1
2019,9,6,21,5,0.6,0,4,1
2019,9,6,22,2,0.5,0,4,1
2019,9,6,23,4,0.5,0,4,1
2019,9,7,0,4,0.5,0,5,0
2019,9,7,1,1,1.0,0,5,0
2019,9,7,7,3,0.6666666666666666,0,5,0
2019,9,7,8,14,0.6428571428571429,0,5,0
2019,9,7,9,20,0.75,0,5,0
2019,9,7,10,27,0.4814814814814814,0,5,0
2019,9,7,11,24,0.5833333333333334,0,5,0
2019,9,7,12,44,0.6136363636363636,0,5,0
2019,9,7,13,52,0.6346153846153846,0,5,0
2019,9,7,14,41,0.5121951219512195,0,5,0
2019,9,7,15,39,0.358974358974359,0,5,0
2019,9,7,16,42,0.4523809523809524,0,5,0
2019,9,7,17,43,0.627906976744186,0,5,0
2019,9,7,18,43,0.3488372093023256,0,5,0
2019,9,7,19,18,0.3888888888888889,0,5,0
2019,9,7,20,15,0.4666666666666667,0,5,0
2019,9,7,21,18,0.5,0,5,0
2019,9,7,22,8,0.75,0,5,0
2019,9,7,23,10,0.5,0,5,0
2019,9,8,0,3,0.0,0,6,0
2019,9,8,3,1,1.0,0,6,0
2019,9,8,7,3,1.0,0,6,0
2019,9,8,8,9,0.7777777777777778,0,6,0
2019,9,8,9,12,0.75,0,6,0
2019,9,8,10,23,0.8695652173913043,0,6,0
2019,9,8,11,28,0.8214285714285714,0,6,0
2019,9,8,12,57,0.6140350877192983,0,6,0
2019,9,8,13,20,0.7,0,6,0
2019,9,8,14,44,0.5454545454545454,0,6,0
2019,9,8,15,61,0.3934426229508196,0,6,0
2019,9,8,16,40,0.475,0,6,0
2019,9,8,17,23,0.5217391304347826,0,6,0
2019,9,8,18,31,0.6451612903225806,0,6,0
2019,9,8,19,30,0.8,0,6,0
2019,9,8,20,23,0.6521739130434783,0,6,0
2019,9,8,21,11,0.5454545454545454,0,6,0
2019,9,8,22,5,0.8,0,6,0
2019,9,8,23,6,0.3333333333333333,0,6,0
2019,9,9,4,1,1.0,0,0,1
2019,9,9,5,1,1.0,0,0,1
2019,9,9,6,9,1.0,0,0,1
2019,9,9,7,19,1.0,0,0,1
2019,9,9,8,37,0.918918918918919,0,0,1
2019,9,9,9,19,0.7368421052631579,0,0,1
2019,9,9,10,9,0.8888888888888888,0,0,1
2019,9,9,11,9,1.0,0,0,1
2019,9,9,12,11,0.6363636363636364,0,0,1
2019,9,9,13,14,0.8571428571428571,0,0,1
2019,9,9,14,35,0.7428571428571429,0,0,1
2019,9,9,15,12,0.8333333333333334,0,0,1
2019,9,9,16,26,0.7692307692307693,0,0,1
2019,9,9,17,85,0.9294117647058824,0,0,1
2019,9,9,18,107,0.7850467289719626,0,0,1
2019,9,9,19,47,0.8936170212765957,0,0,1
2019,9,9,20,22,0.9090909090909092,0,0,1
2019,9,9,21,17,1.0,0,0,1
2019,9,9,22,2,1.0,0,0,1
2019,9,9,23,1,0.0,0,0,1
2019,9,10,0,1,1.0,0,1,1
2019,9,10,2,1,1.0,0,1,1
2019,9,10,4,1,1.0,0,1,1
2019,9,10,5,2,1.0,0,1,1
2019,9,10,6,12,1.0,0,1,1
2019,9,10,7,19,1.0,0,1,1
2019,9,10,8,33,0.9393939393939394,0,1,1
2019,9,10,9,22,0.8636363636363636,0,1,1
2019,9,10,10,12,0.9166666666666666,0,1,1
2019,9,10,11,14,0.8571428571428571,0,1,1
2019,9,10,12,10,0.4,0,1,1
2019,9,10,13,16,0.625,0,1,1
2019,9,10,14,18,0.6666666666666666,0,1,1
2019,9,10,15,26,0.5384615384615384,0,1,1
2019,9,10,16,35,0.7714285714285715,0,1,1
2019,9,10,17,74,0.7972972972972973,0,1,1
2019,9,10,18,137,0.8248175182481752,0,1,1
2019,9,10,19,50,0.92,0,1,1
2019,9,10,20,30,0.8666666666666667,0,1,1
2019,9,10,21,22,0.9090909090909092,0,1,1
2019,9,10,22,4,0.75,0,1,1
2019,9,10,23,4,1.0,0,1,1
2019,9,11,0,2,1.0,0,2,1
2019,9,11,1,1,1.0,0,2,1
2019,9,11,3,6,0.1666666666666666,0,2,1
2019,9,11,4,2,1.0,0,2,1
2019,9,11,6,11,1.0,0,2,1
2019,9,11,7,25,0.92,0,2,1
2019,9,11,8,43,0.9069767441860463,0,2,1
2019,9,11,9,26,0.9615384615384616,0,2,1
2019,9,11,10,17,0.8823529411764706,0,2,1
2019,9,11,11,21,0.4285714285714285,0,2,1
2019,9,11,12,21,0.6666666666666666,0,2,1
2019,9,11,13,15,0.6666666666666666,0,2,1
2019,9,11,14,11,0.7272727272727273,0,2,1
2019,9,11,15,33,0.7575757575757576,0,2,1
2019,9,11,16,33,0.8181818181818182,0,2,1
2019,9,11,17,78,0.8205128205128205,0,2,1
2019,9,11,18,86,0.872093023255814,0,2,1
2019,9,11,19,64,0.796875,0,2,1
2019,9,11,20,57,0.8771929824561403,0,2,1
2019,9,11,21,36,0.8333333333333334,0,2,1
2019,9,11,22,24,0.8333333333333334,0,2,1
2019,9,11,23,5,0.8,0,2,1
2019,9,12,0,2,0.5,0,3,1
2019,9,12,1,3,0.0,0,3,1
2019,9,12,2,1,1.0,0,3,1
2019,9,12,3,1,1.0,0,3,1
2019,9,12,4,1,1.0,0,3,1
2019,9,12,5,2,1.0,0,3,1
2019,9,12,6,7,0.8571428571428571,0,3,1
2019,9,12,7,25,1.0,0,3,1
2019,9,12,8,36,0.9166666666666666,0,3,1
2019,9,12,9,20,0.9,0,3,1
2019,9,12,10,8,0.875,0,3,1
2019,9,12,11,13,0.7692307692307693,0,3,1
2019,9,12,12,11,0.9090909090909092,0,3,1
2019,9,12,13,7,0.8571428571428571,0,3,1
2019,9,12,14,11,0.6363636363636364,0,3,1
2019,9,12,15,24,0.8333333333333334,0,3,1
2019,9,12,16,27,0.8148148148148148,0,3,1
2019,9,12,17,68,0.9558823529411764,0,3,1
2019,9,12,18,42,0.8809523809523809,0,3,1
2019,9,12,19,16,1.0,0,3,1
2019,9,12,20,6,1.0,0,3,1
2019,9,12,21,4,1.0,0,3,1
2019,9,12,22,1,1.0,0,3,1
2019,9,12,23,2,1.0,0,3,1
2019,9,13,4,1,1.0,0,4,1
2019,9,13,6,17,1.0,0,4,1
2019,9,13,7,20,0.9,0,4,1
2019,9,13,8,40,0.9,0,4,1
2019,9,13,9,21,1.0,0,4,1
2019,9,13,10,13,0.6923076923076923,0,4,1
2019,9,13,11,16,0.625,0,4,1
2019,9,13,12,13,0.8461538461538461,0,4,1
2019,9,13,13,23,0.4782608695652174,0,4,1
2019,9,13,14,26,0.5,0,4,1
2019,9,13,15,31,0.5161290322580645,0,4,1
2019,9,13,16,41,0.8048780487804879,0,4,1
2019,9,13,17,90,0.8222222222222222,0,4,1
2019,9,13,18,80,0.8125,0,4,1
2019,9,13,19,32,0.9375,0,4,1
2019,9,13,20,31,0.8064516129032258,0,4,1
2019,9,13,21,22,0.7727272727272727,0,4,1
2019,9,13,22,9,0.7777777777777778,0,4,1
2019,9,13,23,3,1.0,0,4,1
2019,9,14,0,4,0.75,0,5,0
2019,9,14,1,2,1.0,0,5,0
2019,9,14,6,2,1.0,0,5,0
2019,9,14,7,2,1.0,0,5,0
2019,9,14,8,13,0.8461538461538461,0,5,0
2019,9,14,9,14,0.7857142857142857,0,5,0
2019,9,14,10,26,0.8461538461538461,0,5,0
2019,9,14,11,29,0.5517241379310345,0,5,0
2019,9,14,12,37,0.5675675675675675,0,5,0
2019,9,14,13,33,0.6363636363636364,0,5,0
2019,9,14,14,34,0.5,0,5,0
2019,9,14,15,32,0.25,0,5,0
2019,9,14,16,42,0.5,0,5,0
